individuals,Tdur1,Tdur2,Tdur3,Tdur4,Total,Tint1,Tint2,Tint3,Ffoun1,Ffoun2,Ffoun3,Ffoun4,Fhar1,Fhar2,Fhar3,Fhar4
20,0.185,0.179,0.383,1.044,1.907,0.116,0,0,680,770,770,770,1460,1800,1550,1550
20,0.168,0.185,0.383,0.859,1.728,0.133,0,0,680,770,770,770,1460,1800,1550,1550
20,0.168,0.179,0.412,1.079,1.971,0.133,0,0,680,770,770,770,1460,1630,1550,1550
20,0.168,0.185,0.371,1.259,2.105,0.122,0,0,680,860,770,680,1460,1800,1550,1550
20,0.174,0.191,0.371,1.155,2.007,0.116,0,0,680,860,770,770,1460,1550,1550,1550
20,0.168,0.168,0.388,1.044,1.89,0.122,0,0,680,860,770,770,1460,1800,1550,1550
20,0.168,0.168,0.412,0.922,1.798,0.128,0,0,680,860,770,770,1460,1800,1550,1550
20,0.162,0.191,0.412,1.079,1.972,0.128,0,0,680,860,770,770,1460,1800,1550,1550
20,0.179,0.174,0.388,0.917,1.768,0.11,0,0,680,860,770,770,1460,1800,1550,1550
20,0.156,0.185,0.365,1.01,1.85,0.134,0,0,680,860,770,770,1460,1630,1630,1550
20,0.162,0.191,0.406,0.934,1.821,0.128,0,0,680,860,770,770,1460,1800,1550,1550
20,0.162,0.185,0.383,0.922,1.786,0.134,0,0,680,860,770,770,1460,1800,1550,1550
20,0.174,0.174,0.406,0.934,1.815,0.127,0,0,600,860,770,770,1460,1800,1550,1550
20,0.174,0.156,0.412,0.864,1.722,0.116,0,0,600,860,770,770,1460,1800,1550,1550
20,0.168,0.156,0.406,0.87,1.728,0.128,0,0,600,860,770,770,1460,1800,1630,1550
20,0.185,0.168,0.394,0.748,1.606,0.111,0,0,680,860,770,770,1460,1720,1630,1550
20,0.174,0.191,0.383,0.812,1.687,0.127,0,0,770,940,770,770,1460,1800,1460,1550
20,0.214,0.156,0.417,0.911,1.791,0.093,0,0,770,860,770,770,1550,1800,1630,1550
20,0.203,0.185,0.394,0.87,1.762,0.11,0,0,770,860,770,770,1550,1630,1550,1550
20,0.168,0.162,0.412,0.888,1.758,0.128,0,0,770,860,770,770,1550,1720,1630,1550
20,0.174,0.162,0.412,0.8932,1.7732,0.132,0,0,770,860,770,770,1460,1630,1550,1550
20,0.168,0.156,0.429,1.097,1.989,0.139,0,0,770,860,770,770,1550,1800,1630,1550
20,0.174,0.185,0.406,0.917,1.815,0.133,0,0,770,770,770,770,1550,1800,1630,1550
20,0.179,0.168,0.406,0.708,1.595,0.134,0,0,770,770,770,770,1550,1720,1630,1550
20,0.174,0.174,0.394,0.737,1.612,0.133,0,0,770,860,770,770,1550,1800,1630,1550
20,0.174,0.179,0.412,0.801,1.699,0.133,0,0,770,860,770,770,1550,1800,1630,1550
20,0.203,0.174,0.4,0.824,1.705,0.104,0,0,770,860,770,770,1550,1720,1630,1550
20,0.197,0.174,0.406,0.911,1.804,0.116,0,0,770,860,770,770,1550,1800,1630,1550
20,0.185,0.185,0.406,0.882,1.786,0.128,0,0,770,860,770,770,1550,1720,1630,1550
20,0.168,0.156,0.365,0.911,1.733,0.133,0,0,770,860,770,770,1550,1550,1630,1550
20,0.191,0.185,0.412,0.8641,1.7741,0.122,0,0,770,860,770,770,1550,1800,1630,1550
20,0.168,0.168,0.383,0.859,1.717,0.139,0,0,770,860,770,770,1550,1720,1630,1550
20,0.185,0.162,0.417,0.859,1.751,0.128,0,0,770,860,770,770,1550,1720,1550,1550
20,0.191,0.179,0.412,1.033,1.927,0.112,0,0,770,860,770,770,1550,1720,1550,1550
20,0.185,0.185,0.388,0.975,1.855,0.122,0,0,770,860,770,770,1550,1800,1550,1550
20,0.179,0.185,0.388,0.911,1.797,0.134,0,0,680,860,770,770,1550,1630,1630,1550
20,0.185,0.168,0.423,0.934,1.826,0.116,0,0,770,860,770,770,1550,1800,1630,1550
20,0.203,0.162,0.417,0.835,1.715,0.098,0,0,770,860,770,770,1550,1720,1630,1550
20,0.197,0.156,0.429,0.893,1.791,0.116,0,0,770,860,770,770,1550,1800,1630,1550
21,0.185,0.139,0.371,0.365,1.333,0.105,0.04,0.128,770,860,770,770,1550,1720,1630,1550
21,0.197,0.139,0.388,0.348,1.298,0.093,0.04,0.093,680,860,770,680,1370,1630,1460,1370
21,0.185,0.139,0.394,0.51,1.489,0.099,0.046,0.116,770,770,770,770,1550,1630,1630,1460
21,0.185,0.139,0.371,0.435,1.426,0.105,0.052,0.139,770,770,770,770,1550,1720,1630,1460
21,0.197,0.133,0.383,0.452,1.455,0.099,0.052,0.139,770,770,770,770,1550,1630,1630,1460
21,0.203,0.133,0.394,0.33,1.333,0.093,0.052,0.128,770,770,770,770,1550,1630,1630,1460
21,0.191,0.139,0.394,0.435,1.415,0.099,0.023,0.134,770,770,770,770,1550,1720,1630,1460
21,0.197,0.133,0.371,0.441,1.432,0.093,0.058,0.139,770,770,770,770,1550,1630,1630,1460
21,0.191,0.139,0.394,0.499,1.514,0.105,0.029,0.157,770,770,770,770,1550,1720,1630,1460
21,0.191,0.133,0.394,0.383,1.392,0.105,0.023,0.163,770,770,770,770,1550,1720,1630,1460
21,0.185,0.133,0.377,0.365,1.299,0.111,0.035,0.093,680,770,770,680,1370,1630,1370,1370
21,0.191,0.145,0.394,0.446,1.449,0.099,0.029,0.145,770,860,770,770,1550,1720,1630,1460
21,0.197,0.145,0.377,0.499,1.496,0.099,0.04,0.139,770,770,770,770,1550,1630,1630,1460
21,0.197,0.133,0.423,0.505,1.507,0.104,0.023,0.122,770,770,770,770,1550,1630,1630,1460
21,0.191,0.133,0.394,0.528,1.531,0.105,0.046,0.134,770,770,770,770,1550,1630,1630,1460
21,0.203,0.133,0.441,0.534,1.588,0.098,0.034,0.145,770,770,770,770,1550,1720,1630,1460
21,0.203,0.139,0.417,0.487,1.518,0.098,0.04,0.134,770,860,770,770,1550,1630,1630,1460
21,0.185,0.156,0.377,0.464,1.467,0.105,0.023,0.157,770,860,770,770,1550,1720,1630,1460
21,0.191,0.121,0.388,0.568,1.576,0.093,0.064,0.151,770,770,770,770,1630,1630,1630,1460
21,0.191,0.11,0.412,0.563,1.571,0.11,0.052,0.133,770,770,770,770,1550,1720,1630,1460
21,0.179,0.127,0.423,0.51,1.53,0.117,0.052,0.122,770,770,770,770,1550,1630,1630,1550
21,0.191,0.127,0.406,0.603,1.582,0.099,0.052,0.104,770,770,770,770,1550,1630,1630,1460
21,0.197,0.121,0.4,0.545,1.531,0.099,0.047,0.122,770,770,770,770,1550,1630,1630,1460
21,0.191,0.127,0.394,0.586,1.565,0.099,0.052,0.116,770,770,770,770,1550,1630,1630,1460
21,0.191,0.133,0.417,0.545,1.548,0.099,0.052,0.111,770,770,770,770,1550,1630,1630,1460
21,0.185,0.127,0.394,0.597,1.611,0.111,0.058,0.139,770,770,770,680,1550,1630,1630,1460
21,0.203,0.139,0.417,0.597,1.588,0.093,0.04,0.099,770,770,770,770,1550,1630,1630,1460
21,0.185,0.133,0.388,0.592,1.56,0.105,0.046,0.111,770,770,770,770,1550,1630,1630,1550
21,0.191,0.127,0.394,0.5921,1.5661,0.105,0.058,0.099,770,860,770,770,1550,1630,1630,1460
21,0.197,0.139,0.441,0.603,1.587,0.104,0.046,0.057,770,770,770,770,1550,1630,1630,1550
21,0.197,0.133,0.406,0.481,1.449,0.11,0.041,0.081,770,860,770,770,1550,1630,1460,1550
21,0.179,0.139,0.377,0.516,1.478,0.117,0.046,0.104,770,860,770,770,1550,1720,1630,1550
21,0.179,0.133,0.406,0.539,1.559,0.111,0.046,0.145,770,770,770,770,1550,1630,1630,1550
21,0.208,0.133,0.394,0.47,1.536,0.099,0.046,0.186,770,770,680,680,1550,1460,1370,1370
21,0.22,0.145,0.406,0.481,1.541,0.087,0.04,0.162,770,770,680,680,1550,1720,1370,1370
21,0.214,0.133,0.417,0.47,1.548,0.093,0.058,0.163,770,770,680,680,1550,1550,1460,1460
21,0.22,0.15,0.4,0.47,1.524,0.087,0.029,0.168,680,770,680,680,1370,1550,1370,1370
21,0.226,0.145,0.429,0.563,1.572,0.087,0.023,0.099,770,770,680,680,1550,1460,1370,1370
21,0.208,0.15,0.423,0.499,1.519,0.099,0.047,0.093,680,770,680,680,1370,1550,1370,1370
21,0.203,0.145,0.441,0.476,1.56,0.104,0.04,0.151,770,770,680,680,1550,1550,1460,1370
21,0.214,0.133,0.412,0.5921,1.5934,0.0973,0.052,0.093,770,770,770,680,1550,1460,1460,1460
21,0.208,0.145,0.435,0.435,1.502,0.099,0.029,0.151,680,770,770,680,1370,1550,1460,1370
21,0.22,0.15,0.417,0.539,1.565,0.087,0.047,0.105,680,770,680,680,1110,1550,1460,1460
21,0.208,0.145,0.423,0.58,1.582,0.099,0.046,0.081,770,770,680,680,1550,1460,1460,1460
21,0.214,0.145,0.417,0.522,1.553,0.099,0.034,0.122,770,770,680,680,1460,1460,1460,1460
21,0.232,0.156,0.417,0.522,1.536,0.081,0.029,0.099,680,770,770,680,1370,1630,1460,1370
21,0.22,0.15,0.406,0.539,1.565,0.093,0.029,0.128,680,770,770,680,1110,1550,1460,1460
21,0.226,0.15,0.423,0.557,1.583,0.087,0.035,0.105,680,770,680,680,1370,1550,1460,1460
21,0.226,0.15,0.412,0.545,1.571,0.087,0.047,0.104,770,770,680,680,1630,1550,1460,1370
21,0.214,0.156,0.441,0.551,1.571,0.093,0.023,0.093,770,770,770,680,1550,1550,1460,1460
21,0.226,0.156,0.435,0.522,1.542,0.081,0.023,0.099,680,770,770,680,1370,1550,1460,1370
21,0.214,0.15,0.446,0.505,1.519,0.087,0.029,0.088,680,770,680,680,1370,1460,1460,1370
21,0.22,0.145,0.429,0.545,1.542,0.087,0.023,0.093,680,770,770,680,1110,1550,1460,1370
21,0.22,0.156,0.417,0.539,1.57,0.093,0.023,0.122,680,770,770,680,1110,1550,1460,1460
22,0.145,0.168,0.4,0.655,1.739,0.116,0.058,0.197,860,940,940,940,1720,1980,1980,1800
22,0.133,0.174,0.4,0.684,1.774,0.122,0.058,0.203,860,940,940,940,1630,1980,1980,1800
22,0.145,0.185,0.417,0.731,1.809,0.104,0.041,0.186,860,940,940,860,1720,1980,1980,1800
22,0.139,0.162,0.394,0.615,1.728,0.11,0.07,0.238,860,940,940,860,1720,1980,1980,1800
22,0.127,0.185,0.441,0.632,1.716,0.122,0.041,0.168,860,940,940,940,1630,1980,1980,1800
22,0.133,0.168,0.412,0.551,1.624,0.122,0.058,0.18,860,940,940,770,1720,1980,1890,1800
22,0.127,0.174,0.452,0.667,1.739,0.122,0.023,0.174,860,940,940,940,1630,1980,1980,1800
22,0.116,0.179,0.406,0.638,1.693,0.139,0.047,0.168,770,940,940,860,1200,1980,1890,1800
22,0.139,0.162,0.406,0.667,1.745,0.122,0.052,0.197,860,940,940,860,1720,1980,1890,1720
22,0.139,0.179,0.441,0.684,1.78,0.116,0.041,0.18,860,940,940,940,1720,1980,1980,1800
22,0.127,0.162,0.4,0.673,1.722,0.116,0.058,0.186,860,940,940,860,1720,1890,1890,1800
22,0.116,0.174,0.4,0.65,1.717,0.139,0.046,0.192,770,940,940,860,1290,1980,1890,1800
22,0.174,0.162,0.429,0.922,2.088,0.11,0.07,0.221,860,940,940,860,1720,1980,1980,1800
22,0.174,0.156,0.429,0.905,2.023,0.098,0.07,0.191,860,940,940,860,1720,1890,1980,1800
22,0.179,0.162,0.412,0.888,2.019,0.099,0.076,0.203,860,940,940,860,1720,1890,1980,1800
22,0.121,0.162,0.4,0.812,1.977,0.151,0.087,0.244,860,940,940,860,1720,1890,1980,1800
22,0.145,0.174,0.417,0.806,1.942,0.127,0.064,0.209,860,940,940,860,1720,1890,1890,1800
22,0.139,0.174,0.417,0.841,1.971,0.133,0.069,0.198,860,940,940,860,1720,1890,1980,1720
22,0.174,0.179,0.423,0.818,1.925,0.098,0.047,0.186,860,940,940,860,1720,1890,1980,1800
22,0.174,0.179,0.429,0.824,1.972,0.11,0.053,0.203,860,940,940,860,1720,1890,1890,1800
22,0.162,0.168,0.423,0.841,1.942,0.11,0.058,0.18,860,940,940,860,1720,1890,1890,1800
22,0.162,0.168,0.4,0.737,1.832,0.11,0.052,0.203,860,940,940,860,1720,1980,1980,1800
22,0.179,0.174,0.406,0.702,1.803,0.081,0.058,0.203,860,860,940,860,1800,1890,1980,1800
22,0.156,0.179,0.417,0.714,1.809,0.116,0.041,0.186,860,940,940,860,1720,1890,1890,1800
22,0.15,0.168,0.394,0.818,1.915,0.117,0.07,0.198,860,940,940,860,1720,1980,1980,1800
22,0.15,0.179,0.423,0.83,1.903,0.111,0.041,0.169,860,940,940,860,1720,1890,1890,1800
22,0.133,0.162,0.394,0.597,1.693,0.134,0.064,0.209,860,940,940,860,1720,1980,1890,1800
22,0.15,0.179,0.417,0.812,1.896,0.111,0.041,0.186,860,940,940,860,1720,1890,1890,1800
22,0.127,0.174,0.406,0.748,1.803,0.122,0.04,0.186,860,940,940,860,1720,1890,1890,1720
22,0.133,0.168,0.423,0.806,1.89,0.128,0.052,0.18,860,940,940,860,1720,1890,1980,1800
22,0.139,0.168,0.388,0.766,1.868,0.116,0.07,0.221,860,940,940,860,1720,1890,1980,1720
22,0.127,0.179,0.417,0.731,1.839,0.128,0.053,0.204,860,940,940,860,1720,1890,1890,1800
22,0.116,0.168,0.406,0.731,1.862,0.139,0.064,0.238,860,940,940,860,1720,1890,1890,1800
22,0.133,0.174,0.412,0.725,1.838,0.122,0.052,0.22,860,940,940,860,1720,1890,1980,1800
22,0.139,0.185,0.423,0.76,1.821,0.122,0.047,0.145,770,940,940,860,1630,1890,1890,1720
22,0.15,0.185,0.423,0.731,1.821,0.111,0.047,0.174,770,940,940,860,1630,1890,1890,1720
22,0.15,0.185,0.429,0.801,1.874,0.111,0.047,0.151,860,940,940,860,1630,1890,1890,1800
22,0.145,0.162,0.412,0.864,1.879,0.122,0.07,0.104,770,940,940,940,1630,1890,1890,1800
22,0.15,0.156,0.4,0.708,1.793,0.111,0.082,0.186,770,940,940,860,1630,1890,1890,1720
22,0.162,0.174,0.423,0.783,1.861,0.11,0.052,0.157,860,940,940,860,1630,1890,1890,1800
22,0.156,0.168,0.423,0.69,1.791,0.122,0.058,0.174,860,940,940,860,1630,1890,1890,1800
22,0.145,0.168,0.417,0.679,1.769,0.122,0.058,0.18,860,940,940,860,1630,1890,1890,1800
22,0.139,0.179,0.423,0.766,1.833,0.116,0.053,0.157,860,940,940,860,1630,1890,1890,1720
22,0.127,0.156,0.394,0.696,1.78,0.128,0.076,0.203,860,940,940,860,1720,1890,1890,1800
22,0.127,0.168,0.4,0.772,1.821,0.122,0.064,0.168,860,940,940,860,1630,1890,1890,1800
22,0.139,0.174,0.412,0.748,1.797,0.116,0.057,0.151,860,940,940,940,1630,1890,1890,1800
22,0.127,0.168,0.383,0.719,1.792,0.122,0.07,0.203,860,940,940,860,1630,1890,1890,1800
22,0.121,0.168,0.42,0.731,1.815,0.134,0.064,0.177,860,940,940,860,1630,1890,1890,1800
22,0.139,0.174,0.4,0.748,1.786,0.11,0.064,0.151,770,940,940,940,1630,1890,1980,1800
22,0.145,0.162,0.4,0.725,1.838,0.11,0.087,0.209,770,940,940,860,1630,1890,1890,1800
22,0.145,0.168,0.4,0.719,1.775,0.116,0.064,0.163,770,940,940,860,1630,1890,1890,1800
22,0.145,0.168,0.412,0.702,1.821,0.11,0.07,0.214,860,940,940,860,1630,1890,1890,1720
22,0.156,0.162,0.365,0.725,1.873,0.105,0.087,0.273,860,940,940,860,1630,1890,1890,1800
22,0.139,0.191,0.412,0.731,1.803,0.11,0.052,0.168,770,940,940,860,1630,1890,1890,1800
22,0.133,0.174,0.406,0.638,1.705,0.122,0.064,0.168,860,940,940,860,1630,1890,1890,1720
24,0.174,0.185,0.487,0.952,1.967,0.093,0,0.076,680,1030,940,770,1460,1980,1890,1630
24,0.139,0.208,0.499,0.969,1.983,0.128,0,0.04,600,940,940,770,1550,1980,1630,1550
24,0.15,0.208,0.487,1.027,2.053,0.111,0,0.07,680,1030,940,770,1550,1980,1890,1630
24,0.145,0.191,0.487,0.946,1.966,0.133,0,0.064,680,940,940,770,1550,1980,1890,1550
24,0.116,0.185,0.499,1.079,2.099,0.151,0,0.069,680,1030,940,770,1460,1980,1890,1550
24,0.127,0.185,0.505,1.143,2.163,0.151,0,0.052,680,1030,940,770,1460,1980,1890,1630
24,0.12,0.191,0.505,1.155,2.198,0.158,0,0.069,680,1030,940,680,1460,1980,1890,1460
24,0.156,0.203,0.487,1.085,2.123,0.122,0,0.07,680,1030,940,770,1460,2060,1890,1630
24,0.121,0.197,0.476,1.126,2.153,0.146,0,0.087,600,1030,940,770,1460,1980,1890,1550
24,0.127,0.197,0.47,1.155,2.169,0.151,0,0.069,680,1030,940,770,1460,2060,1890,1630
24,0.127,0.185,0.458,1.097,2.152,0.157,0.035,0.093,600,1030,940,770,1460,2060,1890,1460
24,0.139,0.179,0.464,0.94,1.989,0.145,0.035,0.087,680,1030,1030,860,1460,1980,1630,1460
24,0.145,0.191,0.464,1.027,2.099,0.139,0.029,0.104,680,1030,940,770,1460,2060,1800,1460
24,0.127,0.191,0.446,0.795,1.85,0.157,0.029,0.105,600,1030,940,770,1550,2060,1630,1550
24,0.127,0.185,0.458,0.975,2.007,0.151,0.018,0.093,600,1030,940,770,1460,1980,1630,1550
24,0.133,0.214,0.476,0.87,1.948,0.151,0,0.104,680,1030,940,770,1460,1980,1630,1550
24,0.145,0.214,0.487,0.592,1.653,0.139,0,0.076,680,1030,940,770,1460,1980,1800,1550
24,0.127,0.185,0.47,0.841,1.902,0.151,0.035,0.093,600,1030,860,770,1550,2060,1630,1550
24,0.133,0.191,0.47,0.859,1.943,0.157,0.023,0.11,600,1030,940,770,1460,2060,1630,1550
24,0.139,0.203,0.487,1.039,2.135,0.151,0.023,0.093,600,1030,940,600,1460,2060,1800,1630
24,0.145,0.208,0.493,1.033,2.099,0.145,0,0.075,600,1030,940,680,1460,1980,1800,1460
24,0.127,0.203,0.476,1.19,2.262,0.157,0.017,0.092,680,940,940,680,1460,2060,1800,1460
24,0.139,0.179,0.47,0.835,1.908,0.151,0.024,0.11,680,1030,940,770,1460,2060,1720,1550
24,0.127,0.197,0.47,1.079,2.122,0.151,0.023,0.075,600,1030,940,680,1460,1980,1800,1460
24,0.127,0.174,0.475,0.864,1.943,0.163,0.029,0.111,680,1030,940,680,1460,1980,1890,1550
24,0.139,0.191,0.458,0.859,1.943,0.151,0.035,0.11,600,1030,940,770,1460,2060,1720,1550
24,0.127,0.203,0.464,0.922,1.995,0.163,0.017,0.099,680,1030,940,770,1550,2060,1890,1550
24,0.121,0.185,0.458,0.893,1.977,0.169,0.035,0.116,600,1030,940,770,1460,2060,1630,1550
24,0.133,0.185,0.446,1.05,2.122,0.157,0.029,0.122,600,1030,940,770,1550,2060,1630,1550
24,0.133,0.197,0.458,0.94,2.024,0.157,0.023,0.116,600,1030,940,770,1550,1980,1630,1630
24,0.133,0.203,0.487,0.847,1.902,0.145,0,0.087,600,1030,940,770,1460,1980,1800,1630
25,0.104,0.208,0.441,0.875,1.867,0.221,0.018,0,600,860,860,680,1460,1720,1460,1460
25,0.116,0.197,0.499,0.952,2.002,0.203,0.035,0,600,770,770,680,1110,1630,1550,1370
25,0.127,0.185,0.441,0.934,1.932,0.192,0.053,0,600,860,770,680,1370,1460,1550,1370
25,0.11,0.191,0.505,1.102,2.157,0.22,0.029,0,600,860,770,680,1370,1800,1630,1290
25,0.127,0.208,0.4,0.841,1.797,0.186,0.035,0,600,860,770,680,1460,1800,1290,1370
25,0.116,0.214,0.417,1.044,2.023,0.197,0.035,0,600,770,770,680,1370,1800,1550,1370
25,0.139,0.179,0.371,0.678,1.617,0.174,0.076,0,600,860,770,680,1370,1800,1550,1370
25,0.116,0.197,0.3932,0.957,1.9062,0.197,0.046,0,600,680,680,680,1370,1370,1200,1370
25,0.121,0.214,0.423,0.899,1.89,0.204,0.029,0,600,770,770,680,1110,1550,1550,1370
25,0.11,0.214,0.435,1.079,2.064,0.197,0.029,0,600,770,770,680,1200,1550,1550,1370
25,0.121,0.208,0.435,1.079,2.07,0.192,0.035,0,600,680,770,680,1460,1460,1550,1460
25,0.127,0.208,0.417,0.992,1.989,0.192,0.053,0,600,680,770,680,1460,1460,1550,1370
25,0.133,0.203,0.441,0.957,1.954,0.18,0.04,0,600,860,770,680,1460,1800,1550,1460
25,0.121,0.214,0.435,1.079,2.07,0.186,0.035,0,600,860,770,680,1460,1800,1550,1370
25,0.133,0.203,0.412,1.097,2.071,0.18,0.046,0,600,940,770,680,1370,1800,1550,1370
25,0.121,0.208,0.441,1.056,2.053,0.186,0.041,0,600,680,770,680,1200,1460,1630,1460
25,0.121,0.208,0.417,1.05,2.023,0.186,0.041,0,600,770,770,680,1290,1550,1550,1370
25,0.139,0.208,0.464,0.998,2.024,0.174,0.041,0,600,770,770,680,1460,1460,1550,1460
25,0.127,0.208,0.412,1.021,2.001,0.174,0.059,0,600,940,770,680,1460,1800,1460,1370
25,0.116,0.203,0.505,0.946,2.013,0.197,0.046,0,600,770,770,680,1460,1460,1460,1370
25,0.121,0.214,0.458,0.899,1.913,0.186,0.035,0,600,680,770,680,1460,1460,1460,1370
25,0.121,0.226,0.441,1.004,2.018,0.18,0.046,0,600,680,770,680,1630,1460,1550,1460
25,0.11,0.203,0.429,1.039,2.024,0.203,0.04,0,600,680,770,680,1460,1460,1550,1370
25,0.133,0.203,0.429,1.166,2.157,0.186,0.04,0,600,680,770,680,1200,1460,1460,1370
25,0.121,0.203,0.417,1.102,2.0921,0.1801,0.069,0,600,770,770,680,1460,1550,1550,1460
25,0.127,0.208,0.417,1.079,2.058,0.192,0.035,0,680,770,770,680,1460,1800,1630,1370
25,0.127,0.203,0.435,1.004,2.001,0.192,0.04,0,600,680,770,680,1460,1460,1550,1460
25,0.116,0.197,0.417,1.149,2.111,0.197,0.035,0,600,680,770,680,1200,1460,1550,1370
25,0.127,0.197,0.435,1.044,2.036,0.192,0.041,0,600,680,770,680,1460,1460,1550,1370
25,0.127,0.214,0.446,1.143,2.14,0.186,0.024,0,600,770,770,680,1460,1800,1550,1370
25,0.116,0.208,0.441,1.184,2.17,0.191,0.03,0,600,770,770,680,1460,1550,1550,1370
25,0.127,0.208,0.435,1.085,2.082,0.186,0.041,0,600,680,770,680,1460,1800,1550,1370
25,0.145,0.191,0.481,1.294,2.349,0.18,0.058,0,680,860,680,680,1370,1460,1460,1370
25,0.127,0.191,0.429,0.975,1.967,0.198,0.047,0,600,860,680,680,1370,1460,1460,1370
25,0.133,0.197,0.47,1.155,2.182,0.186,0.041,0,600,860,770,680,1460,1720,1460,1370
25,0.116,0.197,0.458,1.062,2.077,0.209,0.035,0,600,680,680,680,1370,1460,1460,1370
25,0.133,0.208,0.458,1.108,2.134,0.192,0.035,0,600,680,680,680,1370,1460,1460,1370
25,0.127,0.191,0.481,1.131,2.175,0.198,0.047,0,600,860,680,680,1370,1720,1460,1370
25,0.116,0.203,0.458,1.131,2.151,0.214,0.029,0,600,680,680,680,1460,1460,1460,1370
25,0.15,0.203,0.452,1.068,2.099,0.186,0.04,0,600,680,680,680,1460,1720,1460,1370
25,0.116,0.208,0.464,1.219,2.246,0.209,0.03,0,600,860,680,680,1370,1720,1460,1370
25,0.121,0.208,0.458,0.981,2.018,0.215,0.035,0,600,770,680,680,1460,1720,1460,1370
25,0.139,0.191,0.429,1.126,2.128,0.191,0.052,0,600,680,680,680,1370,1460,1460,1370
25,0.127,0.197,0.458,1.068,2.089,0.198,0.041,0,510,680,680,680,1370,1720,1460,1370
25,0.133,0.208,0.458,0.661,1.676,0.186,0.03,0,600,680,680,680,1460,1720,1460,1370
25,0.139,0.191,0.458,1.068,2.094,0.197,0.041,0,600,860,680,680,1460,1720,1460,1370
25,0.121,0.197,0.458,1.056,2.059,0.204,0.023,0,600,680,680,680,1370,1720,1460,1370
25,0.133,0.197,0.452,0.998,2.024,0.192,0.052,0,600,860,770,680,1370,1720,1550,1370
25,0.127,0.208,0.458,1.068,2.088,0.192,0.035,0,600,680,770,680,1370,1800,1550,1370
25,0.121,0.197,0.446,1.062,2.065,0.204,0.035,0,600,680,680,680,1370,1720,1460,1370
25,0.121,0.197,0.429,0.998,1.972,0.192,0.035,0,600,770,770,680,1460,1630,1550,1460
26,0.11,0.731,1.219,0,2.373,0.174,0.139,0,860,1030,940,1890,1720,2060,1800,1720
26,0.11,0.719,1.178,0,2.332,0.168,0.157,0,680,1030,940,1890,1720,2060,1800,1630
26,0.121,0.69,1.224,0,2.384,0.169,0.18,0,860,1030,940,1890,1720,2060,1720,1720
26,0.127,0.696,1.172,0,2.338,0.163,0.18,0,860,1030,940,1890,1720,2060,1720,1800
26,0.116,0.679,1.125,0,2.285,0.18,0.185,0,860,1030,940,1890,1720,2060,1800,1800
26,0.116,0.743,1.277,0,2.437,0.168,0.133,0,860,1030,940,1890,1720,1800,1800,1720
26,0.133,0.667,1.184,0,2.36,0.145,0.231,0,860,1030,940,1800,1720,1800,1890,1800
26,0.127,0.708,1.085,0,2.245,0.151,0.174,0,860,1030,940,1890,1720,2060,1800,1630
26,0.116,0.702,1.142,0,2.307,0.162,0.185,0,680,1030,940,1720,1630,2060,1890,1720
26,0.127,0.748,0.899,0,2.064,0.145,0.145,0,860,1030,1030,1800,1720,2150,1980,1630
26,0.11,0.725,1.09,0,2.249,0.186,0.138,0,860,1030,940,1890,1720,2060,1980,1460
26,0.127,0.737,1.148,0,2.244,0.14,0.092,0,680,940,940,1890,1460,1800,1720,1800
26,0.127,0.644,1.236,0,2.187,0.14,0.04,0,770,940,860,1980,1550,1890,1890,1720
26,0.127,0.655,1.131,0,2.245,0.14,0.192,0,680,940,680,1890,1550,1800,1890,1720
26,0.11,0.714,1.068,0,2.1,0.168,0.04,0,680,940,940,1890,1550,1800,1890,1720
26,0.139,0.603,1.143,0,2.18,0.133,0.162,0,770,940,770,1890,1550,2150,1890,1720
26,0.133,0.754,0.864,0,1.995,0.151,0.093,0,770,940,940,1890,1720,1980,1890,1720
26,0.133,0.696,1.155,0,2.222,0.139,0.099,0,770,940,940,1980,1630,1980,1980,1720
26,0.139,0.714,1.165,0,2.284,0.133,0.133,0,680,1030,940,1890,1630,1980,1890,1720
26,0.127,0.673,0.992,0,2.139,0.145,0.202,0,680,940,940,1890,1550,1800,1890,1720
26,0.127,0.719,0.998,0,2.146,0.14,0.162,0,680,940,940,1890,1550,1800,1890,1720
26,0.139,0.725,1.131,0,2.169,0.151,0.023,0,680,860,940,1890,1550,1720,1890,1720
26,0.127,0.679,0.922,0,2.076,0.151,0.197,0,770,940,940,1980,1460,1800,1980,1720
26,0.133,0.777,0.963,0,2.109,0.145,0.091,0,680,940,940,1980,1460,1890,1890,1720
26,0.127,0.725,0.952,0,2.105,0.151,0.15,0,770,940,940,1980,1550,1800,1890,1720
26,0.11,0.812,0.998,0,2.105,0.162,0.023,0,680,940,940,1890,1630,1980,1890,1720
26,0.133,0.731,1.056,0,2.169,0.145,0.104,0,770,940,860,1890,1630,2060,1800,1720
26,0.133,0.83,1.23,0,2.402,0.157,0.052,0,770,940,940,1980,1550,1720,1890,1720
26,0.121,0.725,0.998,0,2.14,0.175,0.121,0,680,940,940,1890,1550,1980,1890,1720
26,0.121,0.667,1.166,0,2.32,0.18,0.186,0,770,940,940,1980,1550,1800,1800,1720
26,0.133,0.644,1.253,0,2.384,0.157,0.197,0,680,940,940,1980,1550,1890,1890,1720
26,0.127,0.725,1.294,0,2.419,0.163,0.11,0,770,940,940,1980,1550,1890,1890,1720
26,0.121,0.719,1.213,0,2.355,0.175,0.127,0,770,940,940,1980,1550,1890,1890,1720
